id,created_at,text,media_url
1223830438218813446,2020-02-02 04:48:08,"Two days, Iowa. Let's do this. Get in the fight now: https://t.co/ncfc68sKpq https://t.co/RBEAd5DN5b",http://pbs.twimg.com/media/EPvqrUEWsAAIa_Y.jpg
1223769246091620352,2020-02-02 00:44:59,"RT @IAforWarren: “Big, structural #ChangeCantWait.” - @AyannaPressley https://t.co/tjlgcQcgNc",http://pbs.twimg.com/media/EPtxAWQWAAAPLg7.jpg
1223737698130808833,2020-02-01 22:39:37,RT @IAforWarren: .@ewarren starts off the morning with a canvass launch in Urbandale—and some pats for Bailey! https://t.co/AbdTk2ocgm,http://pbs.twimg.com/amplify_video_thumb/1223638222028394496/img/b8pM_hdmELx7xBS9.jpg
1223698683037978624,2020-02-01 20:04:35,"Hey Iowa, @JVN has a special message for you! https://t.co/XilPJCHh0M",http://pbs.twimg.com/media/EPtxq6mXsAcdRg0.jpg
1222612708182372352,2020-01-29 20:09:19,RT @TeamWarren: The American dream is at risk—but @ewarren is ready to fight for it. https://t.co/b7RusPDGON,http://pbs.twimg.com/media/EPZ0iO8WsAAlyjV.jpg
1222305678024499200,2020-01-28 23:49:17,RT @TeamWarren: .@ewarren is the president our country needs. https://t.co/g01YnRwb8M,http://pbs.twimg.com/media/EPZObpLXsAAas0K.jpg
1222216277458063360,2020-01-28 17:54:02,I couldn't do this without my family by my side. Check out our new Iowa ad! https://t.co/ge7HbDZTQQ,http://pbs.twimg.com/media/EPYtDUrWAAMmjLr.jpg
1221810417716121602,2020-01-27 15:01:18,RT @TeamWarren: .@ewarren fights for what’s right. https://t.co/mza3FSvL5r,http://pbs.twimg.com/media/EPN6yOqWkAEhykp.jpg
1221521769795899392,2020-01-26 19:54:19,"RT @TeamWarren: Tough, fearless, and ready to fight for the people. https://t.co/77kQo8IXeg",http://pbs.twimg.com/media/EPLX4MsWAAAuyqn.png
1221183309448908802,2020-01-25 21:29:24,It’s true! https://t.co/4VJxQHAXwA https://t.co/E0AQ1eCXsE,http://pbs.twimg.com/media/EPKDvQOX4AIHoZN.jpg
1219312127510532096,2020-01-20 17:33:59,"RT @BerniceKing: “Let us be dissatisfied.”

#MLK #MLK91 #MLKDay https://t.co/xVyd21Ui2c",http://pbs.twimg.com/ext_tw_video_thumb/1219229580302700545/pu/img/WBBoMThmvmRIoai2.jpg
1218298311175757829,2020-01-17 22:25:26,I’m about to return this survey to the National Right to Work Committee. https://t.co/pU7mziEoWA,http://pbs.twimg.com/media/EOhD2ZLXkAAreuy.jpg
1218000036358950913,2020-01-17 02:40:12,Here's my promise to you: I'll fight for your family just as hard as I fight for my own. https://t.co/nBGhrcLZyc,http://pbs.twimg.com/media/EOczlZOW4AERHF3.jpg
1217987227009146881,2020-01-17 01:49:18,"Fear doesn't win. 

Courage, vision, and hope win. https://t.co/CWVeMLyy5P",http://pbs.twimg.com/media/EOcoMXaX4AE3aS2.jpg
1217621937440141312,2020-01-16 01:37:46,RT @AyannaPressley: I’m ready for President Elizabeth Warren https://t.co/cxDv7pUxtR,http://pbs.twimg.com/media/EOS0jA2XkAMxoie.jpg
1217507761401016320,2020-01-15 18:04:05,Student loan debt is widening the racial wealth gap. Enough is enough. #CancelMyDebt https://t.co/iWEIugVtxX,http://pbs.twimg.com/media/EOV02prWoAIFroD.png
1217258567104942080,2020-01-15 01:33:52,"This is our moment to fight hard for big, bold ideas. Let's go! #DemDebate https://t.co/PpiX7pKZg2",http://pbs.twimg.com/media/EOSQy5hX4AEP09t.jpg
1217196168549191682,2020-01-14 21:25:55,Canceling student loan debt is a racial justice issue. #CancelMyDebt https://t.co/P6CXZE7q4G,http://pbs.twimg.com/media/EORZdjbXkAA9E8A.png
1216409037543301125,2020-01-12 17:18:08,"Americans in Dover, New Hampshire, and all across the country are ready for big, structural change. https://t.co/5P0ONRttOe",http://pbs.twimg.com/media/EOGNixpWkAAcBMF.jpg
1216033464560111616,2020-01-11 16:25:45,"I'll never stop fighting for the big, structural change we need. https://t.co/FIw03V0lyN",http://pbs.twimg.com/media/EOA3-2NWAAIV-cc.jpg
1215366642894589955,2020-01-09 20:16:02,"Teri, I'm going to hold on to this photo of Leo. And I promise you that I will never, ever give up this fight. https://t.co/zRDLBRlSKZ",http://pbs.twimg.com/media/EN3YHMaX4AUOhz-.jpg
1214995255151538178,2020-01-08 19:40:17,"Together, @JulianCastro and I are fighting to build an America that represents the best of who we are. https://t.co/PspG9ZLSUH",http://pbs.twimg.com/media/ENyHuoGXsAU6EQJ.jpg
1214659736513191941,2020-01-07 21:27:03,Kate McKinnon is really fabulous. I'm with @SethMeyers—big kudos to the @NBCSNL costuming department! https://t.co/slzFNaH8dX,http://pbs.twimg.com/media/ENtVH1iXYAE_xmB.jpg
1214614548830965760,2020-01-07 18:27:29,I look forward to answering your questions at our first-ever #CripTheVote Twitter Town Hall! https://t.co/VpqcGrOuq1,http://pbs.twimg.com/media/ENsp5gZWwAAjKl8.jpg
1214342493455765504,2020-01-07 00:26:26,"Together, we imagined a country where everyone has a fighting chance. Thank you, Dubuque! https://t.co/3zJXDiTJ4p",http://pbs.twimg.com/media/ENo2AhVXkAIO5te.jpg
1213909530158993408,2020-01-05 19:45:59,"Yesterday, Reagan and Elle asked me two important questions in Iowa. Here are my answers: https://t.co/CRUzbxOejt",http://pbs.twimg.com/media/ENiraBOWoAE2rXw.jpg
1213633027433259009,2020-01-05 01:27:16,"Before I hit the photo line, I put on my sneakers. https://t.co/9VGZhVmLSC",http://pbs.twimg.com/media/D_dyHfNXkAAwfXB.jpg
1212222072719577088,2020-01-01 04:00:38,"RT @TeamWarren: Our fight.
Our chance.
Our movement.
#Warren2020 https://t.co/J4AdAHGaGL",http://pbs.twimg.com/media/ENKjPQmWkAUFP7A.jpg
1212127311824379904,2019-12-31 21:44:06,RT @TeamWarren: Imagine a world like that. ✨ #Warren2020 https://t.co/Zp9BgB7imR,http://pbs.twimg.com/media/ENJWEcwXUAArb3E.jpg
1212082790864429056,2019-12-31 18:47:11,Our achievements and victories were not born of fear. They were born of boldness and big dreams. #Warren2020 https://t.co/PaEejSKENQ,http://pbs.twimg.com/media/ENIp10HX0AA5Kxa.jpg
1211359058592178178,2019-12-29 18:51:20,"2020 is our chance to dream big, fight hard—and win. https://t.co/YCEM0L6cZf",http://pbs.twimg.com/media/EA6MCsDXkAAdhDD.jpg
1210295115819864064,2019-12-26 20:23:36,Someone had a bit too much Christmas dinner! https://t.co/15sqFpsk08,http://pbs.twimg.com/media/EMvU-upUEAAgj5P.jpg
1210273354969567233,2019-12-26 18:57:08,"Like I said at the debate, my #WealthTax will boost our economy. And top economists agree with me. https://t.co/D2IapQBYwa",http://pbs.twimg.com/media/EMMf25qXkAYH4j9.jpg
1209860942214754305,2019-12-25 15:38:21,From our family to yours: Have a very merry Christmas! https://t.co/Yjen1RNJ8c,http://pbs.twimg.com/media/EMpKEqLVAAA82GZ.jpg
1209641513317044224,2019-12-25 01:06:25,Bailey wishes you a very Merry Christmas! https://t.co/2pZ4LfX3Uz,http://pbs.twimg.com/media/EMmCiECU8AAlJ5M.jpg
1209187696028971009,2019-12-23 19:03:07,"Oklahoma, it was good to be home! https://t.co/oh0y8cpLgl",http://pbs.twimg.com/media/EMflwXgUcAQDlzb.jpg
1208842346520989696,2019-12-22 20:10:49,How do we change the perception of a president as a man with a tie? By electing a woman president. https://t.co/rmH26jgTlR,http://pbs.twimg.com/media/EMarJrfU0AAAbEH.jpg
1207883212283895816,2019-12-20 04:39:33,It’s a very special #DemDebate when I get to have so much of my family here with me. https://t.co/YwcQLNLDtA,http://pbs.twimg.com/media/EMNBh_vXYAAQpsA.jpg
1207860767833427976,2019-12-20 03:10:22,RT @TeamWarren: Billionaires in wine caves should not pick the next president of the United States. #DemDebate https://t.co/Qm3oOzDZYq,http://pbs.twimg.com/media/EMMuNS-WsAAMRuE.jpg
1207857458955407360,2019-12-20 02:57:13,I’d be the youngest woman ever inaugurated. #DemDebate https://t.co/7Wsn5fAkRo,http://pbs.twimg.com/media/EMMrvZfXsAAv1m3.jpg
